ts,listing_key,kodagar,antal_sokande
2026-09-04T02:06:00+02:00,8303-010010071__2026-09-03,2022,5
2026-09-04T02:06:00+02:00,5201-0503-020__2026-09-03,101,3
2026-09-04T02:06:00+02:00,2118-0404-079__2026-09-03,100,5
2026-09-04T02:06:00+02:00,3622-9906-046__2026-09-03,470,8
2026-09-04T02:06:00+02:00,7707-0408-005__2026-09-03,393,5
2026-09-04T02:06:00+02:00,7202-5109-108__2026-09-03,18,3
2026-09-04T02:06:00+02:00,5102-3601-003__2026-09-03,90,1
2026-09-04T02:06:00+02:00,2118-0404-052__2026-09-03,371,5
2026-09-04T02:06:00+02:00,7707-1104-006__2026-09-03,355,2
2026-09-04T02:06:00+02:00,7707-0406-014__2026-09-03,510,2
2026-09-04T02:06:00+02:00,6404-0201-005__2026-09-03,407,4
2026-09-04T02:06:00+02:00,6202-2201-004__2026-09-03,78,1
2026-09-04T06:32:45+02:00,5201-0108-008__2026-09-03,67,3
2026-09-04T06:32:45+02:00,7202-5103-101__2026-09-03,25,5
2026-09-04T06:32:45+02:00,2118-0403-003__2026-09-03,99,5
2026-09-04T06:32:45+02:00,3622-9910-013__2026-09-03,390,5
2026-09-04T06:32:45+02:00,5201-0109-015__2026-09-03,67,3
2026-09-04T06:32:45+02:00,5201-0504-022__2026-09-03,414,6
2026-09-04T06:32:45+02:00,7202-4705-101__2026-09-03,87,3
2026-09-04T06:32:45+02:00,7505-0806-009__2026-09-03,441,6
2026-09-04T06:32:45+02:00,7606-1803-025__2026-09-03,355,3
2026-09-04T06:32:45+02:00,1202-1108-001__2026-09-03,890,7
2026-09-04T06:32:45+02:00,4306-4603-009__2026-09-03,34,3
2026-09-04T06:32:45+02:00,4415-0104-058__2026-09-03,918,3
2026-09-04T06:32:45+02:00,4415-0108-073__2026-09-03,541,6
2026-09-04T06:32:45+02:00,4703-1509-1805__2026-09-03,438,4
2026-09-04T06:32:45+02:00,5201-0103-049__2026-09-03,93,1
2026-09-04T06:32:45+02:00,5201-0106-017__2026-09-03,39,1
2026-09-04T06:32:45+02:00,6202-1105-1326__2026-09-03,588,3
2026-09-04T06:32:45+02:00,6202-1203-005__2026-09-03,78,2
2026-09-04T06:32:45+02:00,6202-4105-022__2026-09-03,91,2
2026-09-04T06:32:45+02:00,6404-0202-011__2026-09-03,464,9
2026-09-04T06:32:45+02:00,6404-0302-008__2026-09-03,571,6
2026-09-04T06:32:45+02:00,6404-8201-009__2026-09-03,407,4
2026-09-04T06:32:45+02:00,7101-5103-010__2026-09-03,362,3
2026-09-04T06:32:45+02:00,7101-5106-022__2026-09-03,902,5
2026-09-04T06:32:45+02:00,7505-0703-004__2026-09-03,441,3
2026-09-04T06:32:45+02:00,7404-2305-006__2026-09-03,70,2
2026-09-04T06:32:45+02:00,7808-0204-012__2026-09-03,72,2
2026-09-04T06:32:45+02:00,6303-6202-002__2026-09-03,78,2
2026-09-04T06:32:45+02:00,8303-010010071__2026-09-03,2022,5
2026-09-04T06:32:45+02:00,5201-0503-020__2026-09-03,101,3
2026-09-04T06:32:45+02:00,2118-0404-079__2026-09-03,100,5
2026-09-04T06:32:45+02:00,3622-9906-046__2026-09-03,470,8
2026-09-04T06:32:45+02:00,7707-0408-005__2026-09-03,393,5
2026-09-04T06:32:45+02:00,7202-5109-108__2026-09-03,18,3
2026-09-04T06:32:45+02:00,5102-3601-003__2026-09-03,90,1
2026-09-04T06:32:45+02:00,2118-0404-052__2026-09-03,371,5
2026-09-04T06:32:45+02:00,7707-1104-006__2026-09-03,355,2
2026-09-04T06:32:45+02:00,7707-0406-014__2026-09-03,510,2
2026-09-04T06:32:45+02:00,6404-0201-005__2026-09-03,407,4
2026-09-04T06:32:45+02:00,6202-2201-004__2026-09-03,78,1
2026-09-04T11:39:07+02:00,5201-0108-008__2026-09-03,67,3
2026-09-04T11:39:07+02:00,7202-5103-101__2026-09-03,25,6
2026-09-04T11:39:07+02:00,2118-0403-003__2026-09-03,99,5
2026-09-04T11:39:07+02:00,3622-9910-013__2026-09-03,390,7
2026-09-04T11:39:07+02:00,5201-0109-015__2026-09-03,67,3
2026-09-04T11:39:07+02:00,5201-0504-022__2026-09-03,414,6
2026-09-04T11:39:07+02:00,7202-4705-101__2026-09-03,18,3
2026-09-04T11:39:07+02:00,7505-0806-009__2026-09-03,441,6
2026-09-04T11:39:07+02:00,7606-1803-025__2026-09-03,355,3
2026-09-04T11:39:07+02:00,1202-1108-001__2026-09-03,890,7
2026-09-04T11:39:07+02:00,4306-4603-009__2026-09-03,34,3
2026-09-04T11:39:07+02:00,4415-0104-058__2026-09-03,918,3
2026-09-04T11:39:07+02:00,4415-0108-073__2026-09-03,541,6
2026-09-04T11:39:07+02:00,4703-1509-1805__2026-09-03,438,4
2026-09-04T11:39:07+02:00,5201-0103-049__2026-09-03,93,2
2026-09-04T11:39:07+02:00,5201-0106-017__2026-09-03,39,1
2026-09-04T11:39:07+02:00,6202-1105-1326__2026-09-03,588,3
2026-09-04T11:39:07+02:00,6202-1203-005__2026-09-03,78,2
2026-09-04T11:39:07+02:00,6202-4105-022__2026-09-03,91,2
2026-09-04T11:39:07+02:00,6404-0202-011__2026-09-03,464,10
2026-09-04T11:39:07+02:00,6404-0302-008__2026-09-03,571,6
2026-09-04T11:39:07+02:00,6404-8201-009__2026-09-03,407,4
2026-09-04T11:39:07+02:00,7101-5103-010__2026-09-03,362,3
2026-09-04T11:39:07+02:00,7101-5106-022__2026-09-03,902,6
2026-09-04T11:39:07+02:00,7505-0703-004__2026-09-03,441,3
2026-09-04T11:39:07+02:00,7404-2305-006__2026-09-03,70,2
2026-09-04T11:39:07+02:00,7808-0204-012__2026-09-03,98,3
2026-09-04T11:39:07+02:00,6303-6202-002__2026-09-03,78,2
2026-09-04T11:39:07+02:00,8303-010010071__2026-09-03,2022,5
2026-09-04T11:39:07+02:00,5201-0503-020__2026-09-03,101,3
2026-09-04T11:39:07+02:00,2118-0404-079__2026-09-03,100,4
2026-09-04T11:39:07+02:00,3622-9906-046__2026-09-03,689,10
2026-09-04T11:39:07+02:00,7707-0408-005__2026-09-03,393,5
2026-09-04T11:39:07+02:00,7202-5109-108__2026-09-03,18,3
2026-09-04T11:39:07+02:00,5102-3601-003__2026-09-03,90,1
2026-09-04T11:39:07+02:00,2118-0404-052__2026-09-03,371,4
2026-09-04T11:39:07+02:00,7707-1104-006__2026-09-03,355,2
2026-09-04T11:39:07+02:00,7707-0406-014__2026-09-03,510,2
2026-09-04T11:39:07+02:00,6404-0201-005__2026-09-03,407,5
2026-09-04T11:39:07+02:00,6202-2201-004__2026-09-03,78,1
2026-09-04T16:21:31+02:00,5201-0108-008__2026-09-03,67,3
2026-09-04T16:21:31+02:00,7202-5103-101__2026-09-03,25,5
2026-09-04T16:21:31+02:00,2118-0403-003__2026-09-03,99,5
2026-09-04T16:21:31+02:00,3622-9910-013__2026-09-03,390,7
2026-09-04T16:21:31+02:00,5201-0109-015__2026-09-03,67,3
2026-09-04T16:21:31+02:00,5201-0504-022__2026-09-03,414,6
2026-09-04T16:21:31+02:00,7202-4705-101__2026-09-03,18,3
2026-09-04T16:21:31+02:00,7505-0806-009__2026-09-03,441,6
2026-09-04T16:21:31+02:00,7606-1803-025__2026-09-03,355,3
2026-09-04T16:21:31+02:00,1202-1108-001__2026-09-03,890,7
2026-09-04T16:21:31+02:00,4306-4603-009__2026-09-03,34,3
2026-09-04T16:21:31+02:00,4415-0104-058__2026-09-03,918,3
2026-09-04T16:21:31+02:00,4415-0108-073__2026-09-03,541,7
2026-09-04T16:21:31+02:00,4703-1509-1805__2026-09-03,438,4
2026-09-04T16:21:31+02:00,5201-0103-049__2026-09-03,93,2
2026-09-04T16:21:31+02:00,5201-0106-017__2026-09-03,59,2
2026-09-04T16:21:31+02:00,6202-1105-1326__2026-09-03,588,3
2026-09-04T16:21:31+02:00,6202-1203-005__2026-09-03,78,2
2026-09-04T16:21:31+02:00,6202-4105-022__2026-09-03,91,2
2026-09-04T16:21:31+02:00,6404-0202-011__2026-09-03,464,10
2026-09-04T16:21:31+02:00,6404-0302-008__2026-09-03,1466,7
2026-09-04T16:21:31+02:00,6404-8201-009__2026-09-03,407,4
2026-09-04T16:21:31+02:00,7101-5103-010__2026-09-03,387,4
2026-09-04T16:21:31+02:00,7101-5106-022__2026-09-03,902,7
2026-09-04T16:21:31+02:00,7505-0703-004__2026-09-03,441,3
2026-09-04T16:21:31+02:00,7404-2305-006__2026-09-03,70,2
2026-09-04T16:21:31+02:00,7808-0204-012__2026-09-03,98,3
2026-09-04T16:21:31+02:00,6303-6202-002__2026-09-03,78,2
2026-09-04T16:21:31+02:00,8303-010010071__2026-09-03,2022,6
2026-09-04T16:21:31+02:00,5201-0503-020__2026-09-03,101,3
2026-09-04T16:21:31+02:00,2118-0404-079__2026-09-03,100,4
2026-09-04T16:21:31+02:00,3622-9906-046__2026-09-03,689,11
2026-09-04T16:21:31+02:00,7707-0408-005__2026-09-03,393,5
2026-09-04T16:21:31+02:00,7202-5109-108__2026-09-03,18,3
2026-09-04T16:21:31+02:00,5102-3601-003__2026-09-03,95,2
2026-09-04T16:21:31+02:00,2118-0404-052__2026-09-03,371,4
2026-09-04T16:21:31+02:00,7707-1104-006__2026-09-03,355,2
2026-09-04T16:21:31+02:00,7707-0406-014__2026-09-03,510,2
2026-09-04T16:21:31+02:00,6404-0201-005__2026-09-03,407,5
2026-09-04T16:21:31+02:00,6202-2201-004__2026-09-03,78,1
2026-09-04T20:24:02+02:00,5201-0108-008__2026-09-03,67,5
2026-09-04T20:24:02+02:00,7202-5103-101__2026-09-03,25,6
2026-09-04T20:24:02+02:00,2118-0403-003__2026-09-03,99,5
2026-09-04T20:24:02+02:00,3622-9910-013__2026-09-03,390,7
2026-09-04T20:24:02+02:00,5201-0109-015__2026-09-03,67,3
2026-09-04T20:24:02+02:00,5201-0504-022__2026-09-03,414,6
2026-09-04T20:24:02+02:00,7202-4705-101__2026-09-03,18,4
2026-09-04T20:24:02+02:00,7505-0806-009__2026-09-03,441,6
2026-09-04T20:24:02+02:00,7606-1803-025__2026-09-03,355,3
2026-09-04T20:24:02+02:00,1202-1108-001__2026-09-03,890,7
2026-09-04T20:24:02+02:00,4306-4603-009__2026-09-03,42,4
2026-09-04T20:24:02+02:00,4415-0104-058__2026-09-03,918,3
2026-09-04T20:24:02+02:00,4415-0108-073__2026-09-03,541,8
2026-09-04T20:24:02+02:00,4703-1509-1805__2026-09-03,438,4
2026-09-04T20:24:02+02:00,5201-0103-049__2026-09-03,93,2
2026-09-04T20:24:02+02:00,5201-0106-017__2026-09-03,59,2
2026-09-04T20:24:02+02:00,6202-1105-1326__2026-09-03,588,3
2026-09-04T20:24:02+02:00,6202-1203-005__2026-09-03,99,3
2026-09-04T20:24:02+02:00,6202-4105-022__2026-09-03,91,2
2026-09-04T20:24:02+02:00,6404-0202-011__2026-09-03,1040,11
2026-09-04T20:24:02+02:00,6404-0302-008__2026-09-03,1466,8
2026-09-04T20:24:02+02:00,6404-8201-009__2026-09-03,407,4
2026-09-04T20:24:02+02:00,7101-5103-010__2026-09-03,387,5
2026-09-04T20:24:02+02:00,7101-5106-022__2026-09-03,902,7
2026-09-04T20:24:02+02:00,7505-0703-004__2026-09-03,441,2
2026-09-04T20:24:02+02:00,7404-2305-006__2026-09-03,70,2
2026-09-04T20:24:02+02:00,7808-0204-012__2026-09-03,98,3
2026-09-04T20:24:02+02:00,6303-6202-002__2026-09-03,99,3
2026-09-04T20:24:02+02:00,8303-010010071__2026-09-03,2022,6
2026-09-04T20:24:02+02:00,5201-0503-020__2026-09-03,101,4
2026-09-04T20:24:02+02:00,2118-0404-079__2026-09-03,100,5
2026-09-04T20:24:02+02:00,3622-9906-046__2026-09-03,689,13
2026-09-04T20:24:02+02:00,7707-0408-005__2026-09-03,393,8
2026-09-04T20:24:02+02:00,7202-5109-108__2026-09-03,18,5
2026-09-04T20:24:02+02:00,5102-3601-003__2026-09-03,95,2
2026-09-04T20:24:02+02:00,2118-0404-052__2026-09-03,371,4
2026-09-04T20:24:02+02:00,7707-1104-006__2026-09-03,355,2
2026-09-04T20:24:02+02:00,7707-0406-014__2026-09-03,510,2
2026-09-04T20:24:02+02:00,6404-0201-005__2026-09-03,407,5
2026-09-04T20:24:02+02:00,6202-2201-004__2026-09-03,99,3
2026-09-04T23:28:38+02:00,5201-0108-008__2026-09-03,67,5
2026-09-04T23:28:38+02:00,7202-5103-101__2026-09-03,25,6
2026-09-04T23:28:38+02:00,2118-0403-003__2026-09-03,99,5
2026-09-04T23:28:38+02:00,3622-9910-013__2026-09-03,390,9
2026-09-04T23:28:38+02:00,5201-0109-015__2026-09-03,67,3
2026-09-04T23:28:38+02:00,5201-0504-022__2026-09-03,414,7
2026-09-04T23:28:38+02:00,7202-4705-101__2026-09-03,65,5
2026-09-04T23:28:38+02:00,7505-0806-009__2026-09-03,441,6
2026-09-04T23:28:38+02:00,7606-1803-025__2026-09-03,355,3
2026-09-04T23:28:38+02:00,1202-1108-001__2026-09-03,890,7
2026-09-04T23:28:38+02:00,4306-4603-009__2026-09-03,42,4
2026-09-04T23:28:38+02:00,4415-0104-058__2026-09-03,918,4
2026-09-04T23:28:38+02:00,4415-0108-073__2026-09-03,541,8
2026-09-04T23:28:38+02:00,4703-1509-1805__2026-09-03,438,4
2026-09-04T23:28:38+02:00,5201-0103-049__2026-09-03,93,2
2026-09-04T23:28:38+02:00,5201-0106-017__2026-09-03,59,2
2026-09-04T23:28:38+02:00,6202-1105-1326__2026-09-03,588,5
2026-09-04T23:28:38+02:00,6202-1203-005__2026-09-03,99,3
2026-09-04T23:28:38+02:00,6202-4105-022__2026-09-03,91,3
2026-09-04T23:28:38+02:00,6404-0202-011__2026-09-03,1040,12
2026-09-04T23:28:38+02:00,6404-0302-008__2026-09-03,1466,9
2026-09-04T23:28:38+02:00,6404-8201-009__2026-09-03,407,4
2026-09-04T23:28:38+02:00,7101-5103-010__2026-09-03,387,5
2026-09-04T23:28:38+02:00,7101-5106-022__2026-09-03,902,7
2026-09-04T23:28:38+02:00,7505-0703-004__2026-09-03,441,2
2026-09-04T23:28:38+02:00,7404-2305-006__2026-09-03,91,3
2026-09-04T23:28:38+02:00,7808-0204-012__2026-09-03,98,3
2026-09-04T23:28:38+02:00,6303-6202-002__2026-09-03,99,3
2026-09-04T23:28:38+02:00,8303-010010071__2026-09-03,2022,6
2026-09-04T23:28:38+02:00,5201-0503-020__2026-09-03,101,4
2026-09-04T23:28:38+02:00,2118-0404-079__2026-09-03,100,5
2026-09-04T23:28:38+02:00,3622-9906-046__2026-09-03,689,14
2026-09-04T23:28:38+02:00,7707-0408-005__2026-09-03,393,8
2026-09-04T23:28:38+02:00,7202-5109-108__2026-09-03,18,5
2026-09-04T23:28:38+02:00,5102-3601-003__2026-09-03,95,2
2026-09-04T23:28:38+02:00,2118-0404-052__2026-09-03,371,4
2026-09-04T23:28:38+02:00,7707-1104-006__2026-09-03,355,2
2026-09-04T23:28:38+02:00,7707-0406-014__2026-09-03,510,2
2026-09-04T23:28:38+02:00,6404-0201-005__2026-09-03,407,5
2026-09-04T23:28:38+02:00,6202-2201-004__2026-09-03,99,3
2026-09-05T02:05:52+02:00,5201-0108-008__2026-09-03,99,6
2026-09-05T02:05:52+02:00,7202-5103-101__2026-09-03,26,6
2026-09-05T02:05:52+02:00,2118-0403-003__2026-09-03,100,5
2026-09-05T02:05:52+02:00,3622-9910-013__2026-09-03,391,9
2026-09-05T02:05:52+02:00,5201-0109-015__2026-09-03,68,3
2026-09-05T02:05:52+02:00,5201-0504-022__2026-09-03,415,7
2026-09-05T02:05:52+02:00,7202-4705-101__2026-09-03,66,5
2026-09-05T02:05:52+02:00,7505-0806-009__2026-09-03,442,6
2026-09-05T02:05:52+02:00,7606-1803-025__2026-09-03,356,3
2026-09-05T02:05:52+02:00,1202-1108-001__2026-09-03,891,7
2026-09-05T02:05:52+02:00,4306-4603-009__2026-09-03,43,4
2026-09-05T02:05:52+02:00,4415-0104-058__2026-09-03,919,4
2026-09-05T02:05:52+02:00,4415-0108-073__2026-09-03,731,9
2026-09-05T02:05:52+02:00,4703-1509-1805__2026-09-03,439,4
2026-09-05T02:05:52+02:00,5201-0103-049__2026-09-03,94,2
2026-09-05T02:05:52+02:00,5201-0106-017__2026-09-03,60,3
2026-09-05T02:05:52+02:00,6202-1105-1326__2026-09-03,589,5
2026-09-05T02:05:52+02:00,6202-1203-005__2026-09-03,100,3
2026-09-05T02:05:52+02:00,6202-4105-022__2026-09-03,92,4
2026-09-05T02:05:52+02:00,6404-0202-011__2026-09-03,1041,12
2026-09-05T02:05:52+02:00,6404-0302-008__2026-09-03,1467,9
2026-09-05T02:05:52+02:00,6404-8201-009__2026-09-03,408,4
2026-09-05T02:05:52+02:00,7101-5103-010__2026-09-03,388,5
2026-09-05T02:05:52+02:00,7101-5106-022__2026-09-03,903,7
2026-09-05T02:05:52+02:00,7505-0703-004__2026-09-03,442,2
2026-09-05T02:05:52+02:00,7404-2305-006__2026-09-03,92,3
2026-09-05T02:05:52+02:00,7808-0204-012__2026-09-03,99,3
2026-09-05T02:05:52+02:00,6303-6202-002__2026-09-03,100,3
2026-09-05T02:05:52+02:00,8303-010010071__2026-09-03,2023,6
2026-09-05T02:05:52+02:00,5201-0503-020__2026-09-03,102,5
2026-09-05T02:05:52+02:00,2118-0404-079__2026-09-03,101,5
2026-09-05T02:05:52+02:00,3622-9906-046__2026-09-03,690,14
2026-09-05T02:05:52+02:00,7707-0408-005__2026-09-03,394,8
2026-09-05T02:05:52+02:00,7202-5109-108__2026-09-03,19,5
2026-09-05T02:05:52+02:00,5102-3601-003__2026-09-03,96,2
2026-09-05T02:05:52+02:00,2118-0404-052__2026-09-03,356,3
2026-09-05T02:05:52+02:00,7707-1104-006__2026-09-03,356,2
2026-09-05T02:05:52+02:00,7707-0406-014__2026-09-03,510,2
2026-09-05T02:05:52+02:00,6404-0201-005__2026-09-03,408,5
2026-09-05T02:05:52+02:00,6202-2201-004__2026-09-03,100,3
2026-09-05T06:28:18+02:00,5201-0108-008__2026-09-03,99,6
2026-09-05T06:28:18+02:00,7202-5103-101__2026-09-03,26,6
2026-09-05T06:28:18+02:00,2118-0403-003__2026-09-03,100,5
2026-09-05T06:28:18+02:00,3622-9910-013__2026-09-03,391,9
2026-09-05T06:28:18+02:00,5201-0109-015__2026-09-03,68,3
2026-09-05T06:28:18+02:00,5201-0504-022__2026-09-03,415,7
2026-09-05T06:28:18+02:00,7202-4705-101__2026-09-03,66,5
2026-09-05T06:28:18+02:00,7505-0806-009__2026-09-03,442,6
2026-09-05T06:28:18+02:00,7606-1803-025__2026-09-03,356,3
2026-09-05T06:28:18+02:00,1202-1108-001__2026-09-03,891,7
2026-09-05T06:28:18+02:00,4306-4603-009__2026-09-03,43,4
2026-09-05T06:28:18+02:00,4415-0104-058__2026-09-03,919,4
2026-09-05T06:28:18+02:00,4415-0108-073__2026-09-03,731,9
2026-09-05T06:28:18+02:00,4703-1509-1805__2026-09-03,439,4
2026-09-05T06:28:18+02:00,5201-0103-049__2026-09-03,94,2
2026-09-05T06:28:18+02:00,5201-0106-017__2026-09-03,60,3
2026-09-05T06:28:18+02:00,6202-1105-1326__2026-09-03,589,5
2026-09-05T06:28:18+02:00,6202-1203-005__2026-09-03,100,3
2026-09-05T06:28:18+02:00,6202-4105-022__2026-09-03,92,4
2026-09-05T06:28:18+02:00,6404-0202-011__2026-09-03,1041,12
2026-09-05T06:28:18+02:00,6404-0302-008__2026-09-03,1467,9
2026-09-05T06:28:18+02:00,6404-8201-009__2026-09-03,408,4
2026-09-05T06:28:18+02:00,7101-5103-010__2026-09-03,388,5
2026-09-05T06:28:18+02:00,7101-5106-022__2026-09-03,903,7
2026-09-05T06:28:18+02:00,7505-0703-004__2026-09-03,442,2
2026-09-05T06:28:18+02:00,7404-2305-006__2026-09-03,93,4
2026-09-05T06:28:18+02:00,7808-0204-012__2026-09-03,99,3
2026-09-05T06:28:18+02:00,6303-6202-002__2026-09-03,100,3
2026-09-05T06:28:18+02:00,8303-010010071__2026-09-03,2023,6
2026-09-05T06:28:18+02:00,5201-0503-020__2026-09-03,102,5
2026-09-05T06:28:18+02:00,2118-0404-079__2026-09-03,101,5
2026-09-05T06:28:18+02:00,3622-9906-046__2026-09-03,690,14
2026-09-05T06:28:18+02:00,7707-0408-005__2026-09-03,394,8
2026-09-05T06:28:18+02:00,7202-5109-108__2026-09-03,19,5
2026-09-05T06:28:18+02:00,5102-3601-003__2026-09-03,96,2
2026-09-05T06:28:18+02:00,2118-0404-052__2026-09-03,356,3
2026-09-05T06:28:18+02:00,7707-1104-006__2026-09-03,356,2
2026-09-05T06:28:18+02:00,7707-0406-014__2026-09-03,510,2
2026-09-05T06:28:18+02:00,6404-0201-005__2026-09-03,408,5
2026-09-05T06:28:18+02:00,6202-2201-004__2026-09-03,100,3
2026-09-05T11:05:00+02:00,5201-0108-008__2026-09-03,99,6
2026-09-05T11:05:00+02:00,7202-5103-101__2026-09-03,26,6
2026-09-05T11:05:00+02:00,2118-0403-003__2026-09-03,100,5
2026-09-05T11:05:00+02:00,3622-9910-013__2026-09-03,391,9
2026-09-05T11:05:00+02:00,5201-0109-015__2026-09-03,68,3
2026-09-05T11:05:00+02:00,5201-0504-022__2026-09-03,415,7
2026-09-05T11:05:00+02:00,7202-4705-101__2026-09-03,66,5
2026-09-05T11:05:00+02:00,7505-0806-009__2026-09-03,442,6
2026-09-05T11:05:00+02:00,7606-1803-025__2026-09-03,356,3
2026-09-05T11:05:00+02:00,1202-1108-001__2026-09-03,891,7
2026-09-05T11:05:00+02:00,4306-4603-009__2026-09-03,54,5
2026-09-05T11:05:00+02:00,4415-0104-058__2026-09-03,661,3
2026-09-05T11:05:00+02:00,4415-0108-073__2026-09-03,731,9
2026-09-05T11:05:00+02:00,4703-1509-1805__2026-09-03,439,4
2026-09-05T11:05:00+02:00,5201-0103-049__2026-09-03,94,2
2026-09-05T11:05:00+02:00,5201-0106-017__2026-09-03,60,3
2026-09-05T11:05:00+02:00,6202-1105-1326__2026-09-03,589,5
2026-09-05T11:05:00+02:00,6202-1203-005__2026-09-03,100,3
2026-09-05T11:05:00+02:00,6202-4105-022__2026-09-03,92,4
2026-09-05T11:05:00+02:00,6404-0202-011__2026-09-03,1041,11
2026-09-05T11:05:00+02:00,6404-0302-008__2026-09-03,1467,9
2026-09-05T11:05:00+02:00,6404-8201-009__2026-09-03,408,4
2026-09-05T11:05:00+02:00,7101-5103-010__2026-09-03,388,5
2026-09-05T11:05:00+02:00,7101-5106-022__2026-09-03,903,7
2026-09-05T11:05:00+02:00,7505-0703-004__2026-09-03,442,2
2026-09-05T11:05:00+02:00,7404-2305-006__2026-09-03,93,4
2026-09-05T11:05:00+02:00,7808-0204-012__2026-09-03,99,3
2026-09-05T11:05:00+02:00,6303-6202-002__2026-09-03,100,3
2026-09-05T11:05:00+02:00,8303-010010071__2026-09-03,2023,6
2026-09-05T11:05:00+02:00,5201-0503-020__2026-09-03,102,6
2026-09-05T11:05:00+02:00,2118-0404-079__2026-09-03,101,5
2026-09-05T11:05:00+02:00,3622-9906-046__2026-09-03,690,14
2026-09-05T11:05:00+02:00,7707-0408-005__2026-09-03,394,8
2026-09-05T11:05:00+02:00,7202-5109-108__2026-09-03,19,5
2026-09-05T11:05:00+02:00,5102-3601-003__2026-09-03,96,2
2026-09-05T11:05:00+02:00,2118-0404-052__2026-09-03,356,3
2026-09-05T11:05:00+02:00,7707-1104-006__2026-09-03,356,2
2026-09-05T11:05:00+02:00,7707-0406-014__2026-09-03,52,1
2026-09-05T11:05:00+02:00,6404-0201-005__2026-09-03,408,5
2026-09-05T11:05:00+02:00,6202-2201-004__2026-09-03,100,3
2026-09-05T14:42:33+02:00,5201-0108-008__2026-09-03,99,6
2026-09-05T14:42:33+02:00,7202-5103-101__2026-09-03,26,6
2026-09-05T14:42:33+02:00,2118-0403-003__2026-09-03,117,6
2026-09-05T14:42:33+02:00,3622-9910-013__2026-09-03,391,9
2026-09-05T14:42:33+02:00,5201-0109-015__2026-09-03,68,3
2026-09-05T14:42:33+02:00,5201-0504-022__2026-09-03,415,7
2026-09-05T14:42:33+02:00,7202-4705-101__2026-09-03,129,6
2026-09-05T14:42:33+02:00,7505-0806-009__2026-09-03,442,6
2026-09-05T14:42:33+02:00,7606-1803-025__2026-09-03,356,3
2026-09-05T14:42:33+02:00,1202-1108-001__2026-09-03,891,7
2026-09-05T14:42:33+02:00,4306-4603-009__2026-09-03,54,5
2026-09-05T14:42:33+02:00,4415-0104-058__2026-09-03,661,3
2026-09-05T14:42:33+02:00,4415-0108-073__2026-09-03,731,10
2026-09-05T14:42:33+02:00,4703-1509-1805__2026-09-03,439,4
2026-09-05T14:42:33+02:00,5201-0103-049__2026-09-03,94,2
2026-09-05T14:42:33+02:00,5201-0106-017__2026-09-03,60,3
2026-09-05T14:42:33+02:00,6202-1105-1326__2026-09-03,589,6
2026-09-05T14:42:33+02:00,6202-1203-005__2026-09-03,100,3
2026-09-05T14:42:33+02:00,6202-4105-022__2026-09-03,92,3
2026-09-05T14:42:33+02:00,6404-0202-011__2026-09-03,1041,11
2026-09-05T14:42:33+02:00,6404-0302-008__2026-09-03,1467,9
2026-09-05T14:42:33+02:00,6404-8201-009__2026-09-03,408,6
2026-09-05T14:42:33+02:00,7101-5103-010__2026-09-03,388,5
2026-09-05T14:42:33+02:00,7101-5106-022__2026-09-03,903,7
2026-09-05T14:42:33+02:00,7505-0703-004__2026-09-03,442,3
2026-09-05T14:42:33+02:00,7404-2305-006__2026-09-03,93,4
2026-09-05T14:42:33+02:00,7808-0204-012__2026-09-03,99,3
2026-09-05T14:42:33+02:00,6303-6202-002__2026-09-03,100,3
2026-09-05T14:42:33+02:00,8303-010010071__2026-09-03,2023,6
2026-09-05T14:42:33+02:00,5201-0503-020__2026-09-03,102,7
2026-09-05T14:42:33+02:00,2118-0404-079__2026-09-03,101,5
2026-09-05T14:42:33+02:00,3622-9906-046__2026-09-03,690,14
2026-09-05T14:42:33+02:00,7707-0408-005__2026-09-03,394,7
2026-09-05T14:42:33+02:00,7202-5109-108__2026-09-03,19,5
2026-09-05T14:42:33+02:00,5102-3601-003__2026-09-03,96,5
2026-09-05T14:42:33+02:00,2118-0404-052__2026-09-03,356,3
2026-09-05T14:42:33+02:00,7707-1104-006__2026-09-03,356,3
2026-09-05T14:42:33+02:00,7707-0406-014__2026-09-03,55,2
2026-09-05T14:42:33+02:00,6404-0201-005__2026-09-03,408,5
2026-09-05T14:42:33+02:00,6202-2201-004__2026-09-03,100,3
2026-09-05T18:04:04+02:00,5201-0108-008__2026-09-03,99,6
2026-09-05T18:04:04+02:00,7202-5103-101__2026-09-03,26,6
2026-09-05T18:04:04+02:00,2118-0403-003__2026-09-03,117,6
2026-09-05T18:04:04+02:00,3622-9910-013__2026-09-03,391,9
2026-09-05T18:04:04+02:00,5201-0109-015__2026-09-03,68,3
2026-09-05T18:04:04+02:00,5201-0504-022__2026-09-03,415,7
2026-09-05T18:04:04+02:00,7202-4705-101__2026-09-03,129,6
2026-09-05T18:04:04+02:00,7505-0806-009__2026-09-03,442,6
2026-09-05T18:04:04+02:00,7606-1803-025__2026-09-03,356,3
2026-09-05T18:04:04+02:00,1202-1108-001__2026-09-03,891,7
2026-09-05T18:04:04+02:00,4306-4603-009__2026-09-03,54,5
2026-09-05T18:04:04+02:00,4415-0104-058__2026-09-03,661,4
2026-09-05T18:04:04+02:00,4415-0108-073__2026-09-03,731,10
2026-09-05T18:04:04+02:00,4703-1509-1805__2026-09-03,439,4
2026-09-05T18:04:04+02:00,5201-0103-049__2026-09-03,94,2
